wl,skin_mua,skin_mus,fat_mua,fat_mus,muscle_mua,muscle_mus
650,2.8453588240000003,24.96668650718141,0.00471,15.66977202245279,0.22451160000000003,5.917159763313609
651,2.8307853100000004,24.9398344178991,0.00472,15.647385429673868,0.22132710000000003,5.898995047203758
652,2.816399736,24.913052357855175,0.0046700000000000005,15.625065107516535,0.2181336,5.880913846964507
653,2.8020181620000004,24.886340037428766,0.00464,15.602810758609671,0.2149401,5.862915651405106
654,2.787728588,24.859697168637904,0.00457,15.58062208736921,0.2117466,5.84499995324
655,2.773541482,24.83312346512777,0.00448,15.558498799984687,0.20859930000000002,5.827166249053085
656,2.7594521419999998,24.806618642159016,0.004379999999999999,15.536440604405898,0.2054589,5.809414039262344
657,2.7454692100000004,24.780182416596222,0.00428,15.51444721032971,0.2023557,5.791742828084856
658,2.731598278,24.753814506896433,0.00424,15.492518329186954,0.19925249999999997,5.774152123502184
659,2.717762084,24.727514633097787,0.004220000000000001,15.470653674129458,0.196686,5.756641437226127
